level,list_-5.0,list_-4.5,list_-4.0,list_-3.5,list_-3.0,list_-2.5,list_-2.0,list_-1.5,list_-1.0,list_-0.5,list_0.0,list_0.5,list_1.0,list_1.5,list_2.0,list_2.5,list_3.0,list_3.5,list_4.0,list_4.5,list_5.0
941,-6.970000000000001,-5.74,-4.51,-3.2800000000000002,-2.46,-1.6400000000000001,-0.8200000000000001,-0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.41000000000000003,-0.8200000000000001,-1.6400000000000001,-2.46,-3.2800000000000002,-4.51,-5.74,-6.970000000000001
942,-7.140000000000001,-5.880000000000001,-4.62,-3.36,-2.52,-1.68,-0.84,-0.42,0.0,0.0,0.0,0.0,0.0,0.42,-0.84,-1.68,-2.52,-3.36,-4.62,-5.880000000000001,-7.140000000000001
943,-7.3100000000000005,-6.0200000000000005,-4.73,-3.44,-2.58,-1.72,-0.86,-0.43,0.0,0.0,0.0,0.0,0.0,0.43,-0.86,-1.72,-2.58,-3.44,-4.73,-6.0200000000000005,-7.3100000000000005
944,-7.48,-6.16,-4.84,-3.52,-2.6399999999999997,-1.76,-0.88,-0.44,0.0,0.0,0.0,0.0,0.0,0.44,-0.88,-1.76,-2.6399999999999997,-3.52,-4.84,-6.16,-7.48
945,-7.65,-6.300000000000001,-4.95,-3.6,-2.6999999999999997,-1.8,-0.9,-0.45,0.0,0.0,0.0,0.0,0.0,0.45,-0.9,-1.8,-2.6999999999999997,-3.6,-4.95,-6.300000000000001,-7.65
946,-7.82,-6.44,-5.06,-3.68,-2.76,-1.84,-0.92,-0.46,0.0,0.0,0.0,0.0,0.0,0.46,-0.92,-1.84,-2.76,-3.68,-5.06,-6.44,-7.82
947,-7.99,-6.580000000000001,-5.17,-3.7600000000000002,-2.82,-1.8800000000000001,-0.9400000000000001,-0.47000000000000003,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,-0.9400000000000001,-1.8800000000000001,-2.82,-3.7600000000000002,-5.17,-6.580000000000001,-7.99
948,-8.16,-6.720000000000001,-5.28,-3.84,-2.88,-1.92,-0.96,-0.48,0.0,0.0,0.0,0.0,0.0,0.48,-0.96,-1.92,-2.88,-3.84,-5.28,-6.720000000000001,-8.16
949,-8.33,-6.86,-5.39,-3.92,-2.94,-1.96,-0.98,-0.49,0.0,0.0,0.0,0.0,0.0,0.49,-0.98,-1.96,-2.94,-3.92,-5.39,-6.86,-8.33
950,-8.5,-7.000000000000001,-5.5,-4.0,-3.0,-2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,-2.0,-3.0,-4.0,-5.5,-7.000000000000001,-8.5
951,-8.67,-7.140000000000001,-5.61,-4.08,-3.06,-2.04,-1.02,-0.51,0.0,0.0,0.0,0.0,0.0,0.51,-1.02,-2.04,-3.06,-4.08,-5.61,-7.140000000000001,-8.67
952,-8.84,-7.280000000000001,-5.72,-4.16,-3.12,-2.08,-1.04,-0.52,0.0,0.0,0.0,0.0,0.0,0.52,-1.04,-2.08,-3.12,-4.16,-5.72,-7.280000000000001,-8.84
953,-9.01,-7.420000000000001,-5.83,-4.24,-3.1799999999999997,-2.12,-1.06,-0.53,0.0,0.0,0.0,0.0,0.0,0.53,-1.06,-2.12,-3.1799999999999997,-4.24,-5.83,-7.420000000000001,-9.01
954,-9.180000000000001,-7.5600000000000005,-5.94,-4.32,-3.2399999999999998,-2.16,-1.08,-0.54,0.0,0.0,0.0,0.0,0.0,0.54,-1.08,-2.16,-3.2399999999999998,-4.32,-5.94,-7.5600000000000005,-9.180000000000001
955,-9.350000000000001,-7.700000000000001,-6.05,-4.4,-3.3,-2.2,-1.1,-0.55,0.0,0.0,0.0,0.0,0.0,0.55,-1.1,-2.2,-3.3,-4.4,-6.05,-7.700000000000001,-9.350000000000001
956,-9.520000000000001,-7.840000000000001,-6.16,-4.48,-3.36,-2.24,-1.12,-0.56,0.0,0.0,0.0,0.0,0.0,0.56,-1.12,-2.24,-3.36,-4.48,-6.16,-7.840000000000001,-9.520000000000001
957,-9.690000000000001,-7.98,-6.2700000000000005,-4.5600000000000005,-3.42,-2.2800000000000002,-1.1400000000000001,-0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,-1.1400000000000001,-2.2800000000000002,-3.42,-4.5600000000000005,-6.2700000000000005,-7.98,-9.690000000000001
958,-9.860000000000001,-8.120000000000001,-6.38,-4.64,-3.48,-2.32,-1.16,-0.58,0.0,0.0,0.0,0.0,0.0,0.58,-1.16,-2.32,-3.48,-4.64,-6.38,-8.120000000000001,-9.860000000000001
959,-10.030000000000001,-8.260000000000002,-6.49,-4.72,-3.54,-2.36,-1.18,-0.59,0.0,0.0,0.0,0.0,0.0,0.59,-1.18,-2.36,-3.54,-4.72,-6.49,-8.260000000000002,-10.030000000000001
960,-10.200000000000001,-8.4,-6.6,-4.8,-3.5999999999999996,-2.4,-1.2,-0.6,0.0,0.0,0.0,0.0,0.0,0.6,-1.2,-2.4,-3.5999999999999996,-4.8,-6.6,-8.4,-10.200000000000001
961,-10.370000000000001,-8.540000000000001,-6.71,-4.88,-3.6599999999999997,-2.44,-1.22,-0.61,0.0,0.0,0.0,0.0,0.0,0.61,-1.22,-2.44,-3.6599999999999997,-4.88,-6.71,-8.540000000000001,-10.370000000000001
962,-10.540000000000001,-8.680000000000001,-6.82,-4.96,-3.7199999999999998,-2.48,-1.24,-0.62,0.0,0.0,0.0,0.0,0.0,0.62,-1.24,-2.48,-3.7199999999999998,-4.96,-6.82,-8.680000000000001,-10.540000000000001
963,-10.71,-8.82,-6.93,-5.04,-3.78,-2.52,-1.26,-0.63,0.0,0.0,0.0,0.0,0.0,0.63,-1.26,-2.52,-3.78,-5.04,-6.93,-8.82,-10.71
964,-10.88,-8.96,-7.04,-5.12,-3.84,-2.56,-1.28,-0.64,0.0,0.0,0.0,0.0,0.0,0.64,-1.28,-2.56,-3.84,-5.12,-7.04,-8.96,-10.88
965,-11.05,-9.100000000000001,-7.15,-5.2,-3.9,-2.6,-1.3,-0.65,0.0,0.0,0.0,0.0,0.0,0.65,-1.3,-2.6,-3.9,-5.2,-7.15,-9.100000000000001,-11.05
966,-11.22,-9.24,-7.26,-5.28,-3.96,-2.64,-1.32,-0.66,0.0,0.0,0.0,0.0,0.0,0.66,-1.32,-2.64,-3.96,-5.28,-7.26,-9.24,-11.22
967,-11.39,-9.38,-7.37,-5.36,-4.02,-2.68,-1.34,-0.67,0.0,0.0,0.0,0.0,0.0,0.67,-1.34,-2.68,-4.02,-5.36,-7.37,-9.38,-11.39
968,-11.56,-9.520000000000001,-7.48,-5.44,-4.08,-2.72,-1.36,-0.68,0.0,0.0,0.0,0.0,0.0,0.68,-1.36,-2.72,-4.08,-5.44,-7.48,-9.520000000000001,-11.56
969,-11.73,-9.66,-7.59,-5.5200000000000005,-4.14,-2.7600000000000002,-1.3800000000000001,-0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.6900000000000001,-1.3800000000000001,-2.7600000000000002,-4.14,-5.5200000000000005,-7.59,-9.66,-11.73
970,-11.9,-9.8,-7.7,-5.6000000000000005,-4.2,-2.8000000000000003,-1.4000000000000001,-0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,-1.4000000000000001,-2.8000000000000003,-4.2,-5.6000000000000005,-7.7,-9.8,-11.9
971,-12.07,-9.940000000000001,-7.81,-5.68,-4.26,-2.84,-1.42,-0.71,0.0,0.0,0.0,0.0,0.0,0.71,-1.42,-2.84,-4.26,-5.68,-7.81,-9.940000000000001,-12.07
972,-12.24,-10.080000000000002,-7.92,-5.76,-4.32,-2.88,-1.44,-0.72,0.0,0.0,0.0,0.0,0.0,0.72,-1.44,-2.88,-4.32,-5.76,-7.92,-10.080000000000002,-12.24
973,-12.41,-10.22,-8.03,-5.84,-4.38,-2.92,-1.46,-0.73,0.0,0.0,0.0,0.0,0.0,0.73,-1.46,-2.92,-4.38,-5.84,-8.03,-10.22,-12.41
974,-12.58,-10.360000000000001,-8.14,-5.92,-4.4399999999999995,-2.96,-1.48,-0.74,0.0,0.0,0.0,0.0,0.0,0.74,-1.48,-2.96,-4.4399999999999995,-5.92,-8.14,-10.360000000000001,-12.58
975,-12.750000000000002,-10.500000000000002,-8.25,-6.0,-4.5,-3.0,-1.5,-0.75,0.0,0.0,0.0,0.0,0.0,0.75,-1.5,-3.0,-4.5,-6.0,-8.25,-10.500000000000002,-12.750000000000002
976,-12.920000000000002,-10.64,-8.36,-6.08,-4.56,-3.04,-1.52,-0.76,0.0,0.0,0.0,0.0,0.0,0.76,-1.52,-3.04,-4.56,-6.08,-8.36,-10.64,-12.920000000000002
977,-13.090000000000002,-10.780000000000001,-8.47,-6.16,-4.62,-3.08,-1.54,-0.77,0.0,0.0,0.0,0.0,0.0,0.77,-1.54,-3.08,-4.62,-6.16,-8.47,-10.780000000000001,-13.090000000000002
978,-13.260000000000002,-10.920000000000002,-8.58,-6.24,-4.68,-3.12,-1.56,-0.78,0.0,0.0,0.0,0.0,0.0,0.78,-1.56,-3.12,-4.68,-6.24,-8.58,-10.920000000000002,-13.260000000000002
979,-13.430000000000001,-11.06,-8.69,-6.32,-4.74,-3.16,-1.58,-0.79,0.0,0.0,0.0,0.0,0.0,0.79,-1.58,-3.16,-4.74,-6.32,-8.69,-11.06,-13.430000000000001
980,-13.600000000000001,-11.200000000000001,-8.8,-6.4,-4.8,-3.2,-1.6,-0.8,0.0,0.0,0.0,0.0,0.0,0.8,-1.6,-3.2,-4.8,-6.4,-8.8,-11.200000000000001,-13.600000000000001
981,-13.770000000000001,-11.340000000000002,-8.91,-6.48,-4.859999999999999,-3.24,-1.62,-0.81,0.0,0.0,0.0,0.0,0.0,0.81,-1.62,-3.24,-4.859999999999999,-6.48,-8.91,-11.340000000000002,-13.770000000000001
982,-13.940000000000001,-11.48,-9.02,-6.5600000000000005,-4.92,-3.2800000000000002,-1.6400000000000001,-0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,-1.6400000000000001,-3.2800000000000002,-4.92,-6.5600000000000005,-9.02,-11.48,-13.940000000000001
983,-14.110000000000001,-11.620000000000001,-9.13,-6.640000000000001,-4.9799999999999995,-3.3200000000000003,-1.6600000000000001,-0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.8300000000000001,-1.6600000000000001,-3.3200000000000003,-4.9799999999999995,-6.640000000000001,-9.13,-11.620000000000001,-14.110000000000001
984,-14.280000000000001,-11.760000000000002,-9.24,-6.72,-5.04,-3.36,-1.68,-0.84,0.0,0.0,0.0,0.0,0.0,0.84,-1.68,-3.36,-5.04,-6.72,-9.24,-11.760000000000002,-14.280000000000001
985,-14.450000000000001,-11.9,-9.35,-6.8,-5.1,-3.4,-1.7,-0.85,0.0,0.0,0.0,0.0,0.0,0.85,-1.7,-3.4,-5.1,-6.8,-9.35,-11.9,-14.450000000000001
986,-14.620000000000001,-12.040000000000001,-9.46,-6.88,-5.16,-3.44,-1.72,-0.86,0.0,0.0,0.0,0.0,0.0,0.86,-1.72,-3.44,-5.16,-6.88,-9.46,-12.040000000000001,-14.620000000000001
987,-14.790000000000001,-12.180000000000001,-9.57,-6.96,-5.22,-3.48,-1.74,-0.87,0.0,0.0,0.0,0.0,0.0,0.87,-1.74,-3.48,-5.22,-6.96,-9.57,-12.180000000000001,-14.790000000000001
988,-14.96,-12.32,-9.68,-7.04,-5.279999999999999,-3.52,-1.76,-0.88,0.0,0.0,0.0,0.0,0.0,0.88,-1.76,-3.52,-5.279999999999999,-7.04,-9.68,-12.32,-14.96
989,-15.13,-12.46,-9.790000000000001,-7.12,-5.34,-3.56,-1.78,-0.89,0.0,0.0,0.0,0.0,0.0,0.89,-1.78,-3.56,-5.34,-7.12,-9.790000000000001,-12.46,-15.13
990,-15.3,-12.600000000000001,-9.9,-7.2,-5.3999999999999995,-3.6,-1.8,-0.9,0.0,0.0,0.0,0.0,0.0,0.9,-1.8,-3.6,-5.3999999999999995,-7.2,-9.9,-12.600000000000001,-15.3
991,-15.47,-12.740000000000002,-10.01,-7.28,-5.46,-3.64,-1.82,-0.91,0.0,0.0,0.0,0.0,0.0,0.91,-1.82,-3.64,-5.46,-7.28,-10.01,-12.740000000000002,-15.47
992,-15.64,-12.88,-10.12,-7.36,-5.52,-3.68,-1.84,-0.92,0.0,0.0,0.0,0.0,0.0,0.92,-1.84,-3.68,-5.52,-7.36,-10.12,-12.88,-15.64
993,-15.81,-13.020000000000001,-10.23,-7.44,-5.58,-3.72,-1.86,-0.93,0.0,0.0,0.0,0.0,0.0,0.93,-1.86,-3.72,-5.58,-7.44,-10.23,-13.020000000000001,-15.81
994,-15.98,-13.160000000000002,-10.34,-7.5200000000000005,-5.64,-3.7600000000000002,-1.8800000000000001,-0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0.9400000000000001,-1.8800000000000001,-3.7600000000000002,-5.64,-7.5200000000000005,-10.34,-13.160000000000002,-15.98
995,-16.150000000000002,-13.3,-10.45,-7.6000000000000005,-5.7,-3.8000000000000003,-1.9000000000000001,-0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,-1.9000000000000001,-3.8000000000000003,-5.7,-7.6000000000000005,-10.45,-13.3,-16.150000000000002
996,-16.32,-13.440000000000001,-10.56,-7.68,-5.76,-3.84,-1.92,-0.96,0.0,0.0,0.0,0.0,0.0,0.96,-1.92,-3.84,-5.76,-7.68,-10.56,-13.440000000000001,-16.32
997,-16.490000000000002,-13.580000000000002,-10.67,-7.76,-5.819999999999999,-3.88,-1.94,-0.97,0.0,0.0,0.0,0.0,0.0,0.97,-1.94,-3.88,-5.819999999999999,-7.76,-10.67,-13.580000000000002,-16.490000000000002
998,-16.66,-13.72,-10.78,-7.84,-5.88,-3.92,-1.96,-0.98,0.0,0.0,0.0,0.0,0.0,0.98,-1.96,-3.92,-5.88,-7.84,-10.78,-13.72,-16.66
999,-16.830000000000002,-13.860000000000001,-10.89,-7.92,-5.9399999999999995,-3.96,-1.98,-0.99,0.0,0.0,0.0,0.0,0.0,0.99,-1.98,-3.96,-5.9399999999999995,-7.92,-10.89,-13.860000000000001,-16.830000000000002
1000,-17.0,-14.0,-11.0,-8.0,-6.0,-4.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-4.0,-6.0,-8.0,-11.0,-14.0,-17.0
1001,-17.23,-14.19,-11.15,-8.12,-6.08,-4.06,-2.04,-1.03,-0.02,0.0,0.0,0.0,-0.02,0.95,-2.04,-4.06,-6.08,-8.12,-11.15,-14.19,-17.23
1002,-17.46,-14.38,-11.3,-8.24,-6.16,-4.12,-2.08,-1.06,-0.04,0.0,0.0,0.0,-0.04,0.9,-2.08,-4.12,-6.16,-8.24,-11.3,-14.38,-17.46
1003,-17.69,-14.57,-11.45,-8.36,-6.24,-4.18,-2.12,-1.09,-0.06,0.0,0.0,0.0,-0.06,0.85,-2.12,-4.18,-6.24,-8.36,-11.45,-14.57,-17.69
1004,-17.92,-14.76,-11.6,-8.48,-6.32,-4.24,-2.16,-1.12,-0.08,0.0,0.0,0.0,-0.08,0.8,-2.16,-4.24,-6.32,-8.48,-11.6,-14.76,-17.92
1005,-18.15,-14.95,-11.75,-8.6,-6.4,-4.3,-2.2,-1.15,-0.1,0.0,0.0,0.0,-0.1,0.75,-2.2,-4.3,-6.4,-8.6,-11.75,-14.95,-18.15
1006,-18.38,-15.14,-11.9,-8.72,-6.48,-4.36,-2.24,-1.18,-0.12,0.0,0.0,0.0,-0.12,0.7,-2.24,-4.36,-6.48,-8.72,-11.9,-15.14,-18.38
1007,-18.61,-15.33,-12.05,-8.84,-6.5600000000000005,-4.42,-2.2800000000000002,-1.21,-0.14,0.0,0.0,0.0,-0.14,0.6499999999999999,-2.2800000000000002,-4.42,-6.5600000000000005,-8.84,-12.05,-15.33,-18.61
1008,-18.84,-15.52,-12.2,-8.96,-6.64,-4.48,-2.32,-1.24,-0.16,0.0,0.0,0.0,-0.16,0.6,-2.32,-4.48,-6.64,-8.96,-12.2,-15.52,-18.84
1009,-19.07,-15.71,-12.35,-9.08,-6.72,-4.54,-2.36,-1.27,-0.18,0.0,0.0,0.0,-0.18,0.55,-2.36,-4.54,-6.72,-9.08,-12.35,-15.71,-19.07
1010,-19.3,-15.9,-12.5,-9.2,-6.8,-4.6,-2.4,-1.3,-0.2,0.0,0.0,0.0,-0.2,0.5,-2.4,-4.6,-6.8,-9.2,-12.5,-15.9,-19.3
1011,-19.53,-16.09,-12.65,-9.32,-6.88,-4.66,-2.44,-1.33,-0.22,0.0,0.0,0.0,-0.22,0.44999999999999996,-2.44,-4.66,-6.88,-9.32,-12.65,-16.09,-19.53
1012,-19.76,-16.28,-12.8,-9.44,-6.96,-4.72,-2.48,-1.3599999999999999,-0.24,0.0,0.0,0.0,-0.24,0.3999999999999999,-2.48,-4.72,-6.96,-9.44,-12.8,-16.28,-19.76
1013,-19.990000000000002,-16.47,-12.95,-9.56,-7.04,-4.78,-2.52,-1.3900000000000001,-0.26,0.0,0.0,0.0,-0.26,0.35,-2.52,-4.78,-7.04,-9.56,-12.95,-16.47,-19.990000000000002
1014,-20.22,-16.66,-13.1,-9.68,-7.12,-4.84,-2.56,-1.42,-0.28,0.0,0.0,0.0,-0.28,0.29999999999999993,-2.56,-4.84,-7.12,-9.68,-13.1,-16.66,-20.22
1015,-20.45,-16.85,-13.25,-9.8,-7.2,-4.9,-2.6,-1.45,-0.3,0.0,0.0,0.0,-0.3,0.25,-2.6,-4.9,-7.2,-9.8,-13.25,-16.85,-20.45
1016,-20.68,-17.04,-13.4,-9.92,-7.28,-4.96,-2.64,-1.48,-0.32,0.0,0.0,0.0,-0.32,0.19999999999999996,-2.64,-4.96,-7.28,-9.92,-13.4,-17.04,-20.68
1017,-20.91,-17.23,-13.55,-10.04,-7.36,-5.02,-2.68,-1.51,-0.34,0.0,0.0,0.0,-0.34,0.1499999999999999,-2.68,-5.02,-7.36,-10.04,-13.55,-17.23,-20.91
1018,-21.14,-17.42,-13.7,-10.16,-7.4399999999999995,-5.08,-2.7199999999999998,-1.54,-0.36,0.0,0.0,0.0,-0.36,0.09999999999999998,-2.7199999999999998,-5.08,-7.4399999999999995,-10.16,-13.7,-17.42,-21.14
1019,-21.37,-17.61,-13.85,-10.28,-7.52,-5.14,-2.76,-1.5699999999999998,-0.38,0.0,0.0,0.0,-0.38,0.04999999999999993,-2.76,-5.14,-7.52,-10.28,-13.85,-17.61,-21.37
1020,-21.6,-17.8,-14.0,-10.4,-7.6,-5.2,-2.8,-1.6,-0.4,0.0,0.0,0.0,-0.4,0.0,-2.8,-5.2,-7.6,-10.4,-14.0,-17.8,-21.6
1021,-21.83,-17.990000000000002,-14.15,-10.52,-7.68,-5.26,-2.84,-1.63,-0.42,0.0,0.0,0.0,-0.42,-0.050000000000000044,-2.84,-5.26,-7.68,-10.52,-14.15,-17.990000000000002,-21.83
1022,-22.060000000000002,-18.18,-14.3,-10.64,-7.76,-5.32,-2.88,-1.66,-0.44,0.0,0.0,0.0,-0.44,-0.10000000000000009,-2.88,-5.32,-7.76,-10.64,-14.3,-18.18,-22.060000000000002
1023,-22.29,-18.37,-14.45,-10.76,-7.84,-5.38,-2.92,-1.69,-0.46,0.0,0.0,0.0,-0.46,-0.15000000000000013,-2.92,-5.38,-7.84,-10.76,-14.45,-18.37,-22.29
1024,-22.52,-18.560000000000002,-14.6,-10.879999999999999,-7.92,-5.4399999999999995,-2.96,-1.72,-0.48,0.0,0.0,0.0,-0.48,-0.20000000000000018,-2.96,-5.4399999999999995,-7.92,-10.879999999999999,-14.6,-18.560000000000002,-22.52
1025,-22.75,-18.75,-14.75,-11.0,-8.0,-5.5,-3.0,-1.75,-0.5,0.0,0.0,0.0,-0.5,-0.25,-3.0,-5.5,-8.0,-11.0,-14.75,-18.75,-22.75
1026,-22.98,-18.94,-14.9,-11.120000000000001,-8.08,-5.5600000000000005,-3.04,-1.78,-0.52,0.0,0.0,0.0,-0.52,-0.30000000000000004,-3.04,-5.5600000000000005,-8.08,-11.120000000000001,-14.9,-18.94,-22.98
1027,-23.21,-19.13,-15.05,-11.24,-8.16,-5.62,-3.08,-1.81,-0.54,0.0,0.0,0.0,-0.54,-0.3500000000000001,-3.08,-5.62,-8.16,-11.24,-15.05,-19.13,-23.21
1028,-23.44,-19.32,-15.2,-11.36,-8.24,-5.68,-3.12,-1.8399999999999999,-0.56,0.0,0.0,0.0,-0.56,-0.40000000000000013,-3.12,-5.68,-8.24,-11.36,-15.2,-19.32,-23.44
1029,-23.67,-19.509999999999998,-15.35,-11.48,-8.32,-5.74,-3.16,-1.87,-0.58,0.0,0.0,0.0,-0.58,-0.4500000000000002,-3.16,-5.74,-8.32,-11.48,-15.35,-19.509999999999998,-23.67
1030,-23.9,-19.7,-15.5,-11.6,-8.4,-5.8,-3.2,-1.9,-0.6,0.0,0.0,0.0,-0.6,-0.5,-3.2,-5.8,-8.4,-11.6,-15.5,-19.7,-23.9
1031,-24.13,-19.89,-15.649999999999999,-11.719999999999999,-8.48,-5.859999999999999,-3.24,-1.93,-0.62,0.0,0.0,0.0,-0.62,-0.55,-3.24,-5.859999999999999,-8.48,-11.719999999999999,-15.649999999999999,-19.89,-24.13
1032,-24.36,-20.08,-15.8,-11.84,-8.56,-5.92,-3.2800000000000002,-1.96,-0.64,0.0,0.0,0.0,-0.64,-0.6000000000000001,-3.2800000000000002,-5.92,-8.56,-11.84,-15.8,-20.08,-24.36
1033,-24.59,-20.27,-15.95,-11.96,-8.64,-5.98,-3.3200000000000003,-1.99,-0.66,0.0,0.0,0.0,-0.66,-0.6500000000000001,-3.3200000000000003,-5.98,-8.64,-11.96,-15.95,-20.27,-24.59
1034,-24.82,-20.46,-16.1,-12.08,-8.72,-6.04,-3.3600000000000003,-2.02,-0.68,0.0,0.0,0.0,-0.68,-0.7000000000000002,-3.3600000000000003,-6.04,-8.72,-12.08,-16.1,-20.46,-24.82
1035,-25.05,-20.65,-16.25,-12.2,-8.8,-6.1,-3.4000000000000004,-2.05,-0.7000000000000001,0.0,0.0,0.0,-0.7000000000000001,-0.75,-3.4000000000000004,-6.1,-8.8,-12.2,-16.25,-20.65,-25.05
1036,-25.28,-20.84,-16.4,-12.32,-8.879999999999999,-6.16,-3.44,-2.08,-0.72,0.0,0.0,0.0,-0.72,-0.8,-3.44,-6.16,-8.879999999999999,-12.32,-16.4,-20.84,-25.28
1037,-25.509999999999998,-21.03,-16.55,-12.44,-8.96,-6.22,-3.48,-2.11,-0.74,0.0,0.0,0.0,-0.74,-0.8500000000000001,-3.48,-6.22,-8.96,-12.44,-16.55,-21.03,-25.509999999999998
1038,-25.740000000000002,-21.22,-16.7,-12.559999999999999,-9.04,-6.279999999999999,-3.52,-2.1399999999999997,-0.76,0.0,0.0,0.0,-0.76,-0.9000000000000001,-3.52,-6.279999999999999,-9.04,-12.559999999999999,-16.7,-21.22,-25.740000000000002
1039,-25.97,-21.41,-16.85,-12.68,-9.120000000000001,-6.34,-3.56,-2.17,-0.78,0.0,0.0,0.0,-0.78,-0.9500000000000002,-3.56,-6.34,-9.120000000000001,-12.68,-16.85,-21.41,-25.97
1040,-26.200000000000003,-21.6,-17.0,-12.8,-9.2,-6.4,-3.6,-2.2,-0.8,0.0,0.0,0.0,-0.8,-1.0,-3.6,-6.4,-9.2,-12.8,-17.0,-21.6,-26.200000000000003
1041,-26.43,-21.79,-17.15,-12.92,-9.280000000000001,-6.46,-3.64,-2.23,-0.8200000000000001,0.0,0.0,0.0,-0.8200000000000001,-1.0500000000000003,-3.64,-6.46,-9.280000000000001,-12.92,-17.15,-21.79,-26.43
1042,-26.66,-21.98,-17.3,-13.04,-9.36,-6.52,-3.6799999999999997,-2.26,-0.84,0.0,0.0,0.0,-0.84,-1.1,-3.6799999999999997,-6.52,-9.36,-13.04,-17.3,-21.98,-26.66
1043,-26.89,-22.17,-17.45,-13.16,-9.44,-6.58,-3.7199999999999998,-2.29,-0.86,0.0,0.0,0.0,-0.86,-1.15,-3.7199999999999998,-6.58,-9.44,-13.16,-17.45,-22.17,-26.89
1044,-27.12,-22.36,-17.6,-13.28,-9.52,-6.64,-3.76,-2.32,-0.88,0.0,0.0,0.0,-0.88,-1.2000000000000002,-3.76,-6.64,-9.52,-13.28,-17.6,-22.36,-27.12
1045,-27.35,-22.55,-17.75,-13.399999999999999,-9.6,-6.699999999999999,-3.8,-2.3499999999999996,-0.9,0.0,0.0,0.0,-0.9,-1.25,-3.8,-6.699999999999999,-9.6,-13.399999999999999,-17.75,-22.55,-27.35
1046,-27.58,-22.740000000000002,-17.9,-13.52,-9.68,-6.76,-3.84,-2.38,-0.92,0.0,0.0,0.0,-0.92,-1.3000000000000003,-3.84,-6.76,-9.68,-13.52,-17.9,-22.740000000000002,-27.58
1047,-27.810000000000002,-22.93,-18.05,-13.64,-9.76,-6.82,-3.88,-2.41,-0.9400000000000001,0.0,0.0,0.0,-0.9400000000000001,-1.35,-3.88,-6.82,-9.76,-13.64,-18.05,-22.93,-27.810000000000002
1048,-28.04,-23.12,-18.2,-13.76,-9.84,-6.88,-3.92,-2.44,-0.96,0.0,0.0,0.0,-0.96,-1.4000000000000004,-3.92,-6.88,-9.84,-13.76,-18.2,-23.12,-28.04
1049,-28.270000000000003,-23.310000000000002,-18.35,-13.879999999999999,-9.92,-6.9399999999999995,-3.96,-2.4699999999999998,-0.98,0.0,0.0,0.0,-0.98,-1.4500000000000002,-3.96,-6.9399999999999995,-9.92,-13.879999999999999,-18.35,-23.310000000000002,-28.270000000000003
1050,-28.5,-23.5,-18.5,-14.0,-10.0,-7.0,-4.0,-2.5,-1.0,0.0,0.0,0.0,-1.0,-1.5,-4.0,-7.0,-10.0,-14.0,-18.5,-23.5,-28.5
1051,-28.73,-23.689999999999998,-18.65,-14.120000000000001,-10.08,-7.0600000000000005,-4.04,-2.5300000000000002,-1.02,0.0,0.0,0.0,-1.02,-1.5500000000000003,-4.04,-7.0600000000000005,-10.08,-14.120000000000001,-18.65,-23.689999999999998,-28.73
1052,-28.96,-23.880000000000003,-18.8,-14.24,-10.16,-7.12,-4.08,-2.56,-1.04,0.0,0.0,0.0,-1.04,-1.6,-4.08,-7.12,-10.16,-14.24,-18.8,-23.880000000000003,-28.96
1053,-29.19,-24.07,-18.95,-14.36,-10.24,-7.18,-4.12,-2.59,-1.06,0.0,0.0,0.0,-1.06,-1.6500000000000004,-4.12,-7.18,-10.24,-14.36,-18.95,-24.07,-29.19
1054,-29.42,-24.259999999999998,-19.1,-14.48,-10.32,-7.24,-4.16,-2.62,-1.08,0.0,0.0,0.0,-1.08,-1.7000000000000002,-4.16,-7.24,-10.32,-14.48,-19.1,-24.259999999999998,-29.42
1055,-29.65,-24.45,-19.25,-14.6,-10.4,-7.3,-4.2,-2.65,-1.1,0.0,0.0,0.0,-1.1,-1.75,-4.2,-7.3,-10.4,-14.6,-19.25,-24.45,-29.65
1056,-29.880000000000003,-24.64,-19.4,-14.719999999999999,-10.48,-7.359999999999999,-4.24,-2.6799999999999997,-1.12,0.0,0.0,0.0,-1.12,-1.8000000000000003,-4.24,-7.359999999999999,-10.48,-14.719999999999999,-19.4,-24.64,-29.880000000000003
1057,-30.11,-24.83,-19.549999999999997,-14.84,-10.56,-7.42,-4.28,-2.71,-1.1400000000000001,0.0,0.0,0.0,-1.1400000000000001,-1.85,-4.28,-7.42,-10.56,-14.84,-19.549999999999997,-24.83,-30.11
1058,-30.34,-25.02,-19.7,-14.96,-10.64,-7.48,-4.32,-2.74,-1.16,0.0,0.0,0.0,-1.16,-1.9000000000000004,-4.32,-7.48,-10.64,-14.96,-19.7,-25.02,-30.34
