level,trim_-6.0,trim_-5.5,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
499,-77.99,-71.0,-64.99,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.99,0.0,6.01,13.0,20.0,26.0
500,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-7.0,0.0,6.0,13.0,20.0,26.0
501,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.99,0.0,6.0,13.0,19.99,26.0
502,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.98,0.0,6.0,13.0,19.98,26.0
503,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.97,0.0,6.0,13.0,19.97,26.0
504,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.96,0.0,6.0,13.0,19.96,26.0
505,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.95,0.0,6.0,13.0,19.95,26.0
506,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.94,0.0,6.0,13.0,19.94,26.0
507,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.93,0.0,6.0,13.0,19.93,26.0
508,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.92,0.0,6.0,13.0,19.92,26.0
509,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.91,0.0,6.0,13.0,19.91,26.0
510,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.9,0.0,6.0,13.0,19.9,26.0
511,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.89,0.0,6.0,13.0,19.89,26.0
512,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.88,0.0,6.0,13.0,19.88,26.0
513,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.87,0.0,6.0,13.0,19.87,26.0
514,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.86,0.0,6.0,13.0,19.86,26.0
515,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.85,0.0,6.0,13.0,19.85,26.0
516,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.84,0.0,6.0,13.0,19.84,26.0
517,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.83,0.0,6.0,13.0,19.83,26.0
518,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.82,0.0,6.0,13.0,19.82,26.0
519,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.81,0.0,6.0,13.0,19.81,26.0
520,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.8,0.0,6.0,13.0,19.8,26.0
521,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.79,0.0,6.0,13.0,19.79,26.0
522,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.78,0.0,6.0,13.0,19.78,26.0
523,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.77,0.0,6.0,13.0,19.77,26.0
524,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.76,0.0,6.0,13.0,19.76,26.0
525,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.75,0.0,6.0,13.0,19.75,26.0
526,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.74,0.0,6.0,13.0,19.74,26.0
527,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.73,0.0,6.0,13.0,19.73,26.0
528,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.72,0.0,6.0,13.0,19.72,26.0
529,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.71,0.0,6.0,13.0,19.71,26.0
530,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.7,0.0,6.0,13.0,19.7,26.0
531,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.69,0.0,6.0,13.0,19.69,26.0
532,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.68,0.0,6.0,13.0,19.68,26.0
533,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.67,0.0,6.0,13.0,19.67,26.0
534,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.66,0.0,6.0,13.0,19.66,26.0
535,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.65,0.0,6.0,13.0,19.65,26.0
536,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.64,0.0,6.0,13.0,19.64,26.0
537,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.63,0.0,6.0,13.0,19.63,26.0
538,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.62,0.0,6.0,13.0,19.62,26.0
539,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.61,0.0,6.0,13.0,19.61,26.0
540,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.6,0.0,6.0,13.0,19.6,26.0
541,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.59,0.0,6.0,13.0,19.59,26.0
542,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.58,0.0,6.0,13.0,19.58,26.0
543,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.57,0.0,6.0,13.0,19.57,26.0
544,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.56,0.0,6.0,13.0,19.56,26.0
545,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.55,0.0,6.0,13.0,19.55,26.0
546,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.54,0.0,6.0,13.0,19.54,26.0
547,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.53,0.0,6.0,13.0,19.53,26.0
548,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.52,0.0,6.0,13.0,19.52,26.0
549,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.51,0.0,6.0,13.0,19.51,26.0
550,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.5,0.0,6.0,13.0,19.5,26.0
551,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.49,0.0,6.0,13.0,19.49,26.0
552,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.48,0.0,6.0,13.0,19.48,26.0
553,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.47,0.0,6.0,13.0,19.47,26.0
554,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.46,0.0,6.0,13.0,19.46,26.0
555,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.45,0.0,6.0,13.0,19.45,26.0
556,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.4399999999999995,0.0,6.0,13.0,19.44,26.0
557,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.43,0.0,6.0,13.0,19.43,26.0
558,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.42,0.0,6.0,13.0,19.42,26.0
559,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.41,0.0,6.0,13.0,19.41,26.0
560,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.4,0.0,6.0,13.0,19.4,26.0
561,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.39,0.0,6.0,13.0,19.39,26.0
562,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.38,0.0,6.0,13.0,19.38,26.0
563,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.37,0.0,6.0,13.0,19.37,26.0
564,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.36,0.0,6.0,13.0,19.36,26.0
565,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.35,0.0,6.0,13.0,19.35,26.0
566,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.34,0.0,6.0,13.0,19.34,26.0
567,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.33,0.0,6.0,13.0,19.33,26.0
568,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.32,0.0,6.0,13.0,19.32,26.0
569,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.31,0.0,6.0,13.0,19.31,26.0
570,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.3,0.0,6.0,13.0,19.3,26.0
571,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.29,0.0,6.0,13.0,19.29,26.0
572,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.28,0.0,6.0,13.0,19.28,26.0
573,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.27,0.0,6.0,13.0,19.27,26.0
574,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.26,0.0,6.0,13.0,19.26,26.0
575,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.25,0.0,6.0,13.0,19.25,26.0
576,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.24,0.0,6.0,13.0,19.24,26.0
577,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.23,0.0,6.0,13.0,19.23,26.0
578,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.22,0.0,6.0,13.0,19.22,26.0
579,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.21,0.0,6.0,13.0,19.21,26.0
580,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.2,0.0,6.0,13.0,19.2,26.0
581,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.1899999999999995,0.0,6.0,13.0,19.19,26.0
582,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.18,0.0,6.0,13.0,19.18,26.0
583,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.17,0.0,6.0,13.0,19.17,26.0
584,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.16,0.0,6.0,13.0,19.16,26.0
585,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.15,0.0,6.0,13.0,19.15,26.0
586,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.14,0.0,6.0,13.0,19.14,26.0
587,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.13,0.0,6.0,13.0,19.13,26.0
588,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.12,0.0,6.0,13.0,19.12,26.0
589,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.11,0.0,6.0,13.0,19.11,26.0
590,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.1,0.0,6.0,13.0,19.1,26.0
591,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.09,0.0,6.0,13.0,19.09,26.0
592,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.08,0.0,6.0,13.0,19.08,26.0
593,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.07,0.0,6.0,13.0,19.07,26.0
594,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.06,0.0,6.0,13.0,19.06,26.0
595,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.05,0.0,6.0,13.0,19.05,26.0
596,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.04,0.0,6.0,13.0,19.04,26.0
597,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.03,0.0,6.0,13.0,19.03,26.0
598,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.02,0.0,6.0,13.0,19.02,26.0
599,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.01,0.0,6.0,13.0,19.01,26.0
600,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.0,13.0,19.0,26.0
601,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.01,13.0,19.0,26.0
602,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.02,13.0,19.0,26.0
603,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.03,13.0,19.0,26.0
604,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.04,13.0,19.0,26.0
605,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.05,13.0,19.0,26.0
606,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.06,13.0,19.0,26.0
607,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.07,13.0,19.0,26.0
608,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.08,13.0,19.0,26.0
609,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.09,13.0,19.0,26.0
610,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.1,13.0,19.0,26.0
611,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.11,13.0,19.0,26.0
612,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.12,13.0,19.0,26.0
613,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.13,13.0,19.0,26.0
614,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.14,13.0,19.0,26.0
615,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.15,13.0,19.0,26.0
616,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.16,13.0,19.0,26.0
617,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.17,13.0,19.0,26.0
618,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.18,13.0,19.0,26.0
619,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.19,13.0,19.0,26.0
620,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.2,13.0,19.0,26.0
621,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.21,13.0,19.0,26.0
622,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.22,13.0,19.0,26.0
623,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.23,13.0,19.0,26.0
624,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.24,13.0,19.0,26.0
625,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.25,13.0,19.0,26.0
626,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.26,13.0,19.0,26.0
627,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.27,13.0,19.0,26.0
628,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.28,13.0,19.0,26.0
629,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.29,13.0,19.0,26.0
630,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.3,13.0,19.0,26.0
631,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.31,13.0,19.0,26.0
632,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.32,13.0,19.0,26.0
633,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.33,13.0,19.0,26.0
634,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.34,13.0,19.0,26.0
635,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.35,13.0,19.0,26.0
636,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.36,13.0,19.0,26.0
637,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.37,13.0,19.0,26.0
638,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.38,13.0,19.0,26.0
639,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.39,13.0,19.0,26.0
640,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.4,13.0,19.0,26.0
641,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.41,13.0,19.0,26.0
642,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.42,13.0,19.0,26.0
643,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.43,13.0,19.0,26.0
644,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.44,13.0,19.0,26.0
645,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.45,13.0,19.0,26.0
646,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.46,13.0,19.0,26.0
647,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.47,13.0,19.0,26.0
648,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.48,13.0,19.0,26.0
649,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.49,13.0,19.0,26.0
650,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.5,13.0,19.0,26.0
651,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.51,13.0,19.0,26.0
652,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.52,13.0,19.0,26.0
653,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.53,13.0,19.0,26.0
654,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.54,13.0,19.0,26.0
655,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.55,13.0,19.0,26.0
656,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.5600000000000005,13.0,19.0,26.0
657,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.57,13.0,19.0,26.0
658,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.58,13.0,19.0,26.0
659,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.59,13.0,19.0,26.0
660,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.6,13.0,19.0,26.0
661,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.61,13.0,19.0,26.0
662,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.62,13.0,19.0,26.0
663,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.63,13.0,19.0,26.0
664,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.64,13.0,19.0,26.0
665,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.65,13.0,19.0,26.0
666,-78.0,-71.0,-65.0,-58.0,-52.0,-45.0,-39.0,-32.0,-26.0,-19.0,-13.0,-6.0,0.0,6.66,13.0,19.0,26.0
