level,volume
8990,2126.365
9000,2128.264
9010,2130.156
9020,2132.042
9030,2133.922
9040,2135.796
9050,2137.663
9060,2139.524
9070,2141.378
9080,2143.226
9090,2145.068
9100,2146.903
9110,2148.732
9120,2150.554
9130,2152.369
9140,2154.178
9150,2155.98
9160,2157.776
9170,2159.565
9180,2161.347
9190,2163.122
9200,2164.891
9210,2166.653
9220,2168.408
9230,2170.156
9240,2171.897
9250,2173.631
9260,2175.359
9270,2177.079
9280,2178.792
9290,2180.498
9300,2182.197
9310,2183.889
9320,2185.574
9330,2187.252
9340,2188.922
9350,2190.585
9360,2192.241
9370,2193.889
9380,2195.53
9390,2197.164
9400,2198.79
9410,2200.408
9420,2202.02
9430,2203.623
9440,2205.219
9450,2206.808
9460,2208.388
9470,2209.961
9480,2211.526
9490,2213.084
9500,2214.633
9510,2216.175
9520,2217.709
9530,2219.234
9540,2220.752
9550,2222.262
9560,2223.763
9570,2225.257
9580,2226.742
9590,2228.22
9600,2229.69
9610,2231.151
9620,2232.604
9630,2234.049
9640,2235.485
9650,2236.912
9660,2238.331
9670,2239.742
9680,2241.144
9690,2242.537
9700,2243.921
9710,2245.297
9720,2246.664
9730,2248.021
9740,2249.37
9750,2250.71
9760,2252.041
9770,2253.363
9780,2254.675
9790,2255.978
9800,2257.273
9810,2258.557
9820,2259.832
9830,2261.098
9840,2262.354
9850,2263.601
9860,2264.838
9870,2266.065
9880,2267.282
9890,2268.49
9900,2269.687
9910,2270.874
9920,2272.052
9930,2273.219
9940,2274.376
9950,2275.522
9960,2276.659
9970,2277.784
9980,2278.9
9990,2280.004
10000,2281.098
10010,2282.181
10020,2283.253
10030,2284.314
10040,2285.364
10050,2286.403
10060,2287.43
10070,2288.446
10080,2289.45
10090,2290.443
10100,2291.424
10110,2292.393
10120,2293.351
10130,2294.296
10140,2295.228
10150,2296.149
10160,2297.057
10170,2297.952
10180,2298.835
10190,2299.704
10200,2300.561
10210,2301.404
10220,2302.233
10230,2303.05
10240,2303.852
10250,2304.641
10260,2305.415
10270,2306.176
10280,2306.921
10290,2307.65
10300,2308.364
10310,2309.062
10320,2309.745
10330,2310.411
10340,2311.062
10350,2311.695
10360,2312.312
10370,2312.912
10380,2313.493
10390,2314.057
10400,2314.602
10410,2315.127
10420,2315.633
10430,2316.118
10440,2316.582
10450,2317.023
10460,2317.442
10470,2317.836
10480,2318.205
10490,2318.547
10500,2318.86
10510,2319.141
10520,2319.388
10530,2319.593
10540,2319.75
10549,2319.825
10559,2321.841
