level,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
152,4.599999999999998,-2.879999999999999,-9.84,-16.8,-22.24,-27.68,-31.08,-31.92,-27.68,-17.04,0.0,20.48,42.96,67.4,92.84
153,4.149999999999999,-3.3200000000000003,-10.259999999999998,-17.200000000000003,-22.61,-28.02,-31.369999999999997,-32.129999999999995,-27.77,-17.06,0.0,20.47,42.94,67.35,92.76
154,3.6999999999999993,-3.7600000000000016,-10.68,-17.6,-22.98,-28.360000000000003,-31.659999999999997,-32.34,-27.86,-17.08,0.0,20.46,42.92,67.3,92.68
155,3.25,-4.199999999999999,-11.099999999999998,-18.0,-23.35,-28.700000000000003,-31.95,-32.55,-27.95,-17.1,0.0,20.45,42.9,67.25,92.6
156,2.8000000000000007,-4.640000000000001,-11.52,-18.400000000000002,-23.72,-29.040000000000003,-32.239999999999995,-32.76,-28.04,-17.12,0.0,20.44,42.88,67.2,92.52
157,2.349999999999998,-5.080000000000002,-11.939999999999998,-18.8,-24.09,-29.380000000000003,-32.53,-32.97,-28.13,-17.14,0.0,20.43,42.86,67.15,92.44
158,1.8999999999999986,-5.52,-12.36,-19.200000000000003,-24.46,-29.720000000000002,-32.82,-33.18,-28.22,-17.16,0.0,20.42,42.84,67.1,92.36
159,1.4499999999999993,-5.960000000000001,-12.779999999999998,-19.6,-24.83,-30.060000000000002,-33.11,-33.39,-28.31,-17.18,0.0,20.41,42.82,67.05,92.28
160,1.0,-6.399999999999999,-13.2,-20.0,-25.2,-30.400000000000002,-33.4,-33.6,-28.4,-17.2,0.0,20.4,42.8,67.0,92.2
161,0.5500000000000007,-6.84,-13.619999999999997,-20.400000000000002,-25.57,-30.740000000000002,-33.69,-33.81,-28.490000000000002,-17.22,0.0,20.39,42.78,66.95,92.12
162,0.09999999999999787,-7.280000000000001,-14.04,-20.8,-25.94,-31.080000000000002,-33.980000000000004,-34.019999999999996,-28.58,-17.24,0.0,20.38,42.76,66.9,92.04
163,-0.3500000000000014,-7.719999999999999,-14.459999999999997,-21.200000000000003,-26.31,-31.42,-34.269999999999996,-34.23,-28.67,-17.26,0.0,20.37,42.74,66.85,91.96
164,-0.8000000000000007,-8.16,-14.879999999999999,-21.6,-26.68,-31.76,-34.56,-34.44,-28.759999999999998,-17.28,0.0,20.36,42.72,66.8,91.88
